index,event_name,assignment_1_label,assignment_1_shape,assignment_2_label,assignment_2_shape,central_location_flash,initial_fixation,inter_assignment_fixation,outcome,peripheral_location_flash,post_assignment_fixation,post_central_fixation,post_outcome_fixation,post_peripheral_fixation,response,test_sentence_1,test_sentence_2,test_sentence_3,test_sentence_4,test_sentence_5,onset_sec,trial_number,trial_block
5472,assignment_2_shape,,,,0.0,,,,,,1.0,,,,,,,,,,3982.648,10,10
5473,post_assignment_fixation,,,,,1.004,,,,,0.0,,,,,,,,,,3983.648,10,10
5474,central_location_flash,,,,,0.0,,,,,,1.0,,,,,,,,,3984.652,10,10
5475,post_central_fixation,,,,,,,,,0.8,,0.0,,1.0,,,,,,,3985.652,10,10
5476,peripheral_location_flash,,,,,,,,1.0,0.0,,,,0.2,,,,,,,3986.452,10,10
5477,post_peripheral_fixation,,,,,,,,0.8,-0.2,,,1.0,0.0,,,,,,,3986.652,10,10
5478,outcome,,,,,,,,0.0,,,,0.2,,,0.7,,,,,3987.452,10,10
5479,post_outcome_fixation,,,,,,,,-0.2,,,,0.0,,,0.5,0.9,,,,3987.652,10,10
5480,test_sentence_1,,,,,,,,,,,,,,,0.0,0.4,0.8,,,3988.152,10,10
5481,test_sentence_2,,,,,,,,,,,,,,,,0.0,0.4,0.8,,3988.552,10,10
5482,test_sentence_3,,,,,,,,,,,,,,,,,0.0,0.4,0.8,3988.952,10,10
5483,test_sentence_4,,,,,,,,,,,,,,0.8,,,,0.0,0.4,3989.352,10,10
5484,test_sentence_5,,,,,,,,,,,,,,0.4,,,,,0.0,3989.752,10,10
5485,response,,,,,,,,,,,,,,0.0,,,,,,3990.152,10,10
5486,initial_fixation,0.5,,,,,0.0,,,,,,,,,,,,,,3991.244,11,10
5487,assignment_1_label,0.0,1.004,,,,,,,,,,,,,,,,,,3991.744,11,10
5488,assignment_1_shape,,0.0,,,,,1.0,,,,,,,,,,,,,3992.748,11,10
5489,inter_assignment_fixation,,,1.0,,,,0.0,,,,,,,,,,,,,3993.748,11,10
5490,assignment_2_label,,,0.0,1.0,,,,,,,,,,,,,,,,3994.748,11,10
5491,assignment_2_shape,,,,0.0,,,,,,1.0,,,,,,,,,,3995.748,11,10
5492,post_assignment_fixation,,,,,1.0,,,,,0.0,,,,,,,,,,3996.748,11,10
5493,central_location_flash,,,,,0.0,,,,,,1.0,,,,,,,,,3997.748,11,10
5494,post_central_fixation,,,,,,,,,0.8,,0.0,,1.0,,,,,,,3998.748,11,10
5495,peripheral_location_flash,,,,,,,,1.004,0.0,,,,0.2,,,,,,,3999.548,11,10
5496,post_peripheral_fixation,,,,,,,,0.804,-0.2,,,1.004,0.0,,,,,,,3999.748,11,10
5497,outcome,,,,,,,,0.0,,,,0.2,,,0.7,,,,,4000.552,11,10
5498,post_outcome_fixation,,,,,,,,-0.2,,,,0.0,,,0.5,0.896,,,,4000.752,11,10
5499,test_sentence_1,,,,,,,,,,,,,,,0.0,0.396,0.796,,,4001.252,11,10
5500,test_sentence_2,,,,,,,,,,,,,,,,0.0,0.4,0.804,,4001.648,11,10
5501,test_sentence_3,,,,,,,,,,,,,,,,,0.0,0.404,0.804,4002.048,11,10
5502,test_sentence_4,,,,,,,,,,,,,,0.8,,,,0.0,0.4,4002.452,11,10
5503,test_sentence_5,,,,,,,,,,,,,,0.4,,,,,0.0,4002.852,11,10
5504,response,,,,,,0.708,,,,,,,,0.0,,,,,,4003.252,11,10
5505,initial_fixation,0.5,,,,,0.0,,,,,,,,,,,,,,4003.96,12,10
5506,assignment_1_label,0.0,1.0,,,,,,,,,,,,,,,,,,4004.46,12,10
5507,assignment_1_shape,,0.0,,,,,1.0,,,,,,,,,,,,,4005.46,12,10
5508,inter_assignment_fixation,,,1.0,,,,0.0,,,,,,,,,,,,,4006.46,12,10
5509,assignment_2_label,,,0.0,1.0,,,,,,,,,,,,,,,,4007.46,12,10
5510,assignment_2_shape,,,,0.0,,,,,,1.0,,,,,,,,,,4008.46,12,10
5511,post_assignment_fixation,,,,,1.004,,,,,0.0,,,,,,,,,,4009.46,12,10
5512,central_location_flash,,,,,0.0,,,,,,1.0,,,,,,,,,4010.464,12,10
5513,post_central_fixation,,,,,,,,,0.8,,0.0,,1.0,,,,,,,4011.464,12,10
5514,peripheral_location_flash,,,,,,,,1.0,0.0,,,,0.2,,,,,,,4012.264,12,10
5515,post_peripheral_fixation,,,,,,,,0.8,-0.2,,,1.0,0.0,,,,,,,4012.464,12,10
5516,outcome,,,,,,,,0.0,,,,0.2,,,0.7,,,,,4013.264,12,10
5517,post_outcome_fixation,,,,,,,,-0.2,,,,0.0,,,0.5,0.9,,,,4013.464,12,10
5518,test_sentence_1,,,,,,,,,,,,,,,0.0,0.4,0.8,,,4013.964,12,10
5519,test_sentence_2,,,,,,,,,,,,,,,,0.0,0.4,0.8,,4014.364,12,10
5520,test_sentence_3,,,,,,,,,,,,,,,,,0.0,0.4,0.8,4014.764,12,10
5521,test_sentence_4,,,,,,,,,,,,,,0.8,,,,0.0,0.4,4015.164,12,10
5522,test_sentence_5,,,,,,,,,,,,,,0.4,,,,,0.0,4015.564,12,10
5523,response,,,,,,0.704,,,,,,,,0.0,,,,,,4015.964,12,10
5524,initial_fixation,,0.5,,,,0.0,,,,,,,,,,,,,,4016.668,13,10
5525,assignment_1_shape,1.0,0.0,,,,,,,,,,,,,,,,,,4017.168,13,10
5526,assignment_1_label,0.0,,,,,,1.0,,,,,,,,,,,,,4018.168,13,10
5527,inter_assignment_fixation,,,,1.0,,,0.0,,,,,,,,,,,,,4019.168,13,10
5528,assignment_2_shape,,,1.0,0.0,,,,,,,,,,,,,,,,4020.168,13,10
5529,assignment_2_label,,,0.0,,,,,,,,,,,,,,,,,4021.168,13,10
5530,post_assignment_fixation,,,,,1.0,,,,,0.0,,,,,,,,,,4022.176,13,10
5531,central_location_flash,,,,,0.0,,,,,,1.0,,,,,,,,,4023.176,13,10
5532,post_central_fixation,,,,,,,,,0.804,,0.0,,1.0,,,,,,,4024.176,13,10
5533,peripheral_location_flash,,,,,,,,1.0,0.0,,,,0.196,,,,,,,4024.98,13,10
5534,post_peripheral_fixation,,,,,,,,0.804,-0.196,,,1.0,0.0,,,,,,,4025.176,13,10
5535,outcome,,,,,,,,0.0,,,,0.196,,,0.7,,,,,4025.98,13,10
5536,post_outcome_fixation,,,,,,,,-0.196,,,,0.0,,,0.504,0.904,,,,4026.176,13,10
5537,test_sentence_1,,,,,,,,,,,,,,,0.0,0.4,0.8,,,4026.68,13,10
5538,test_sentence_2,,,,,,,,,,,,,,,,0.0,0.4,0.8,,4027.08,13,10
5539,test_sentence_3,,,,,,,,,,,,,,,,,0.0,0.4,0.8,4027.48,13,10
5540,test_sentence_4,,,,,,,,,,,,,,0.8,,,,0.0,0.4,4027.88,13,10
5541,test_sentence_5,,,,,,,,,,,,,,0.4,,,,,0.0,4028.28,13,10
5542,response,,,,,,,,,,,,,,0.0,,,,,,4028.68,13,10
5543,initial_fixation,,0.504,,,,0.0,,,,,,,,,,,,,,4029.804,14,10
5544,assignment_1_shape,1.0,0.0,,,,,,,,,,,,,,,,,,4030.308,14,10
5545,assignment_1_label,0.0,,,,,,1.0,,,,,,,,,,,,,4031.308,14,10
5546,inter_assignment_fixation,,,,1.0,,,0.0,,,,,,,,,,,,,4032.308,14,10
5547,assignment_2_shape,,,1.0,0.0,,,,,,,,,,,,,,,,4033.308,14,10
5548,assignment_2_label,,,0.0,,,,,,,1.0,,,,,,,,,,4034.308,14,10
5549,post_assignment_fixation,,,,,1.0,,,,,0.0,,,,,,,,,,4035.308,14,10
5550,central_location_flash,,,,,0.0,,,,,,1.0,,,,,,,,,4036.308,14,10
5551,post_central_fixation,,,,,,,,,0.804,,0.0,,1.0,,,,,,,4037.308,14,10
5552,peripheral_location_flash,,,,,,,,,0.0,,,,0.196,,,,,,,4038.112,14,10
5553,post_peripheral_fixation,,,,,,,,0.812,-0.196,,,1.004,0.0,,,,,,,4038.308,14,10
5554,outcome,,,,,,,,0.0,,,,0.192,,,0.692,,,,,4039.12,14,10
5555,post_outcome_fixation,,,,,,,,-0.192,,,,0.0,,,0.5,0.896,,,,4039.312,14,10
5556,test_sentence_1,,,,,,,,,,,,,,,0.0,0.396,0.808,,,4039.812,14,10
5557,test_sentence_2,,,,,,,,,,,,,,,,0.0,0.412,0.812,,4040.208,14,10
5558,test_sentence_3,,,,,,,,,,,,,,,,,0.0,0.4,0.8,4040.62,14,10
5559,test_sentence_4,,,,,,,,,,,,,,0.8,,,,0.0,0.4,4041.02,14,10
5560,test_sentence_5,,,,,,,,,,,,,,0.4,,,,,0.0,4041.42,14,10
5561,response,,,,,,0.792,,,,,,,,0.0,,,,,,4041.82,14,10
5562,initial_fixation,,0.5,,,,0.0,,,,,,,,,,,,,,4042.612,15,10
5563,assignment_1_shape,1.0,0.0,,,,,,,,,,,,,,,,,,4043.112,15,10
5564,assignment_1_label,0.0,,,,,,1.0,,,,,,,,,,,,,4044.112,15,10
5565,inter_assignment_fixation,,,,1.0,,,0.0,,,,,,,,,,,,,4045.112,15,10
5566,assignment_2_shape,,,1.0,0.0,,,,,,,,,,,,,,,,4046.112,15,10
5567,assignment_2_label,,,0.0,,,,,,,1.004,,,,,,,,,,4047.112,15,10
5568,post_assignment_fixation,,,,,1.0,,,,,0.0,,,,,,,,,,4048.116,15,10
5569,central_location_flash,,,,,0.0,,,,,,1.0,,,,,,,,,4049.116,15,10
5570,post_central_fixation,,,,,,,,,0.8,,0.0,,1.0,,,,,,,4050.116,15,10
5571,peripheral_location_flash,,,,,,,,1.0,0.0,,,,0.2,,,,,,,4050.916,15,10
5572,post_peripheral_fixation,,,,,,,,0.8,-0.2,,,1.0,0.0,,,,,,,4051.116,15,10
5573,outcome,,,,,,,,0.0,,,,0.2,,,0.7,,,,,4051.916,15,10
5574,post_outcome_fixation,,,,,,,,-0.2,,,,0.0,,,0.5,0.9,,,,4052.116,15,10
5575,test_sentence_1,,,,,,,,,,,,,,,0.0,0.4,0.8,,,4052.616,15,10
5576,test_sentence_2,,,,,,,,,,,,,,,,0.0,0.4,0.8,,4053.016,15,10
5577,test_sentence_3,,,,,,,,,,,,,,,,,0.0,0.4,0.8,4053.416,15,10
5578,test_sentence_4,,,,,,,,,,,,,,0.8,,,,0.0,0.4,4053.816,15,10
5579,test_sentence_5,,,,,,,,,,,,,,0.4,,,,,0.0,4054.216,15,10
5580,response,,,,,,0.86,,,,,,,,0.0,,,,,,4054.616,15,10
5581,initial_fixation,0.492,,,,,0.0,,,,,,,,,,,,,,4055.476,16,10
5582,assignment_1_label,0.0,1.0,,,,,,,,,,,,,,,,,,4055.968,16,10
5583,assignment_1_shape,,0.0,,,,,,,,,,,,,,,,,,4056.968,16,10
5584,inter_assignment_fixation,,,1.0,,,,0.0,,,,,,,,,,,,,4057.976,16,10
5585,assignment_2_label,,,0.0,1.0,,,,,,,,,,,,,,,,4058.976,16,10
5586,assignment_2_shape,,,,0.0,,,,,,1.004,,,,,,,,,,4059.976,16,10
5587,post_assignment_fixation,,,,,1.0,,,,,0.0,,,,,,,,,,4060.98,16,10
5588,central_location_flash,,,,,0.0,,,,,,1.0,,,,,,,,,4061.98,16,10
5589,post_central_fixation,,,,,,,,,0.8,,0.0,,1.0,,,,,,,4062.98,16,10
5590,peripheral_location_flash,,,,,,,,1.0,0.0,,,,0.2,,,,,,,4063.78,16,10
5591,post_peripheral_fixation,,,,,,,,0.8,-0.2,,,1.0,0.0,,,,,,,4063.98,16,10
5592,outcome,,,,,,,,0.0,,,,0.2,,,0.7,,,,,4064.78,16,10
5593,post_outcome_fixation,,,,,,,,-0.2,,,,0.0,,,0.5,0.9,,,,4064.98,16,10
5594,test_sentence_1,,,,,,,,,,,,,,,0.0,0.4,0.8,,,4065.48,16,10
5595,test_sentence_2,,,,,,,,,,,,,,,,0.0,0.4,0.8,,4065.88,16,10
5596,test_sentence_3,,,,,,,,,,,,,,,,,0.0,0.4,0.8,4066.28,16,10
5597,test_sentence_4,,,,,,,,,,,,,,0.8,,,,0.0,0.4,4066.68,16,10
5598,test_sentence_5,,,,,,,,,,,,,,0.4,,,,,0.0,4067.08,16,10
5599,response,,,,,,,,,,,,,,0.0,,,,,,4067.48,16,10
5600,initial_fixation,0.5,,,,,0.0,,,,,,,,,,,,,,4069.124,17,10
5601,assignment_1_label,0.0,1.0,,,,,,,,,,,,,,,,,,4069.624,17,10
5602,assignment_1_shape,,0.0,,,,,1.0,,,,,,,,,,,,,4070.624,17,10
5603,inter_assignment_fixation,,,1.0,,,,0.0,,,,,,,,,,,,,4071.624,17,10
5604,assignment_2_label,,,0.0,1.0,,,,,,,,,,,,,,,,4072.624,17,10
5605,assignment_2_shape,,,,0.0,,,,,,1.0,,,,,,,,,,4073.624,17,10
5606,post_assignment_fixation,,,,,1.004,,,,,0.0,,,,,,,,,,4074.624,17,10
5607,central_location_flash,,,,,0.0,,,,,,1.0,,,,,,,,,4075.628,17,10
5608,post_central_fixation,,,,,,,,,0.8,,0.0,,1.0,,,,,,,4076.628,17,10
5609,peripheral_location_flash,,,,,,,,1.0,0.0,,,,0.2,,,,,,,4077.428,17,10
5610,post_peripheral_fixation,,,,,,,,0.8,-0.2,,,1.0,0.0,,,,,,,4077.628,17,10
5611,outcome,,,,,,,,0.0,,,,0.2,,,0.7,,,,,4078.428,17,10
5612,post_outcome_fixation,,,,,,,,-0.2,,,,0.0,,,0.5,0.9,,,,4078.628,17,10
5613,test_sentence_1,,,,,,,,,,,,,,,0.0,0.4,0.8,,,4079.128,17,10
5614,test_sentence_2,,,,,,,,,,,,,,,,0.0,0.4,0.8,,4079.528,17,10
5615,test_sentence_3,,,,,,,,,,,,,,,,,0.0,0.4,0.8,4079.928,17,10
5616,test_sentence_4,,,,,,,,,,,,,,0.8,,,,0.0,0.4,4080.328,17,10
5617,test_sentence_5,,,,,,,,,,,,,,0.4,,,,,0.0,4080.728,17,10
5618,response,,,,,,1.0,,,,,,,,0.0,,,,,,4081.128,17,10
5619,initial_fixation,,0.504,,,,0.0,,,,,,,,,,,,,,4082.128,18,10
5620,assignment_1_shape,0.996,0.0,,,,,,,,,,,,,,,,,,4082.632,18,10
5621,assignment_1_label,0.0,,,,,,1.004,,,,,,,,,,,,,4083.628,18,10
5622,inter_assignment_fixation,,,,1.0,,,0.0,,,,,,,,,,,,,4084.632,18,10
5623,assignment_2_shape,,,1.0,0.0,,,,,,,,,,,,,,,,4085.632,18,10
5624,assignment_2_label,,,0.0,,,,,,,1.0,,,,,,,,,,4086.632,18,10
5625,post_assignment_fixation,,,,,1.0,,,,,0.0,,,,,,,,,,4087.632,18,10
5626,central_location_flash,,,,,0.0,,,,,,1.0,,,,,,,,,4088.632,18,10
5627,post_central_fixation,,,,,,,,,0.804,,0.0,,1.0,,,,,,,4089.632,18,10
5628,peripheral_location_flash,,,,,,,,1.0,0.0,,,,0.196,,,,,,,4090.436,18,10
5629,post_peripheral_fixation,,,,,,,,0.804,-0.196,,,1.0,0.0,,,,,,,4090.632,18,10
5630,outcome,,,,,,,,0.0,,,,0.196,,,0.7,,,,,4091.436,18,10
5631,post_outcome_fixation,,,,,,,,-0.196,,,,0.0,,,0.504,0.904,,,,4091.632,18,10
5632,test_sentence_1,,,,,,,,,,,,,,,0.0,0.4,0.8,,,4092.136,18,10
5633,test_sentence_2,,,,,,,,,,,,,,,,0.0,0.4,0.8,,4092.536,18,10
5634,test_sentence_3,,,,,,,,,,,,,,,,,0.0,0.4,0.8,4092.936,18,10
5635,test_sentence_4,,,,,,,,,,,,,,0.8,,,,0.0,0.4,4093.336,18,10
5636,test_sentence_5,,,,,,,,,,,,,,0.4,,,,,0.0,4093.736,18,10
5637,response,,,,,,0.608,,,,,,,,0.0,,,,,,4094.136,18,10
5638,initial_fixation,,0.5,,,,0.0,,,,,,,,,,,,,,4094.744,19,10
5639,assignment_1_shape,1.0,0.0,,,,,,,,,,,,,,,,,,4095.244,19,10
5640,assignment_1_label,0.0,,,,,,1.0,,,,,,,,,,,,,4096.244,19,10
5641,inter_assignment_fixation,,,,1.0,,,0.0,,,,,,,,,,,,,4097.244,19,10
5642,assignment_2_shape,,,1.004,0.0,,,,,,,,,,,,,,,,4098.244,19,10
5643,assignment_2_label,,,0.0,,,,,,,1.0,,,,,,,,,,4099.248,19,10
5644,post_assignment_fixation,,,,,1.0,,,,,0.0,,,,,,,,,,4100.248,19,10
5645,central_location_flash,,,,,0.0,,,,,,1.0,,,,,,,,,4101.248,19,10
5646,post_central_fixation,,,,,,,,,0.8,,0.0,,1.0,,,,,,,4102.248,19,10
5647,peripheral_location_flash,,,,,,,,1.0,0.0,,,,0.2,,,,,,,4103.048,19,10
5648,post_peripheral_fixation,,,,,,,,0.8,-0.2,,,1.0,0.0,,,,,,,4103.248,19,10
5649,outcome,,,,,,,,0.0,,,,0.2,,,0.7,,,,,4104.048,19,10
5650,post_outcome_fixation,,,,,,,,-0.2,,,,0.0,,,0.5,0.9,,,,4104.248,19,10
5651,test_sentence_1,,,,,,,,,,,,,,,0.0,0.4,0.8,,,4104.748,19,10
5652,test_sentence_2,,,,,,,,,,,,,,,,0.0,0.4,0.8,,4105.148,19,10
5653,test_sentence_3,,,,,,,,,,,,,,,,,0.0,0.4,0.8,4105.548,19,10
5654,test_sentence_4,,,,,,,,,,,,,,0.8,,,,0.0,0.4,4105.948,19,10
5655,test_sentence_5,,,,,,,,,,,,,,0.4,,,,,0.0,4106.348,19,10
5656,response,,,,,,0.868,,,,,,,,0.0,,,,,,4106.748,19,10
5657,initial_fixation,0.5,,,,,0.0,,,,,,,,,,,,,,4107.616,20,10
5658,assignment_1_label,0.0,1.0,,,,,,,,,,,,,,,,,,4108.116,20,10
5659,assignment_1_shape,,0.0,,,,,1.0,,,,,,,,,,,,,4109.116,20,10
5660,inter_assignment_fixation,,,1.0,,,,0.0,,,,,,,,,,,,,4110.116,20,10
5661,assignment_2_label,,,0.0,1.004,,,,,,,,,,,,,,,,4111.116,20,10
5662,assignment_2_shape,,,,0.0,,,,,,1.0,,,,,,,,,,4112.12,20,10
5663,post_assignment_fixation,,,,,,,,,,0.0,,,,,,,,,,4113.12,20,10
5664,central_location_flash,,,,,0.0,,,,,,0.992,,,,,,,,,4114.128,20,10
5665,post_central_fixation,,,,,,,,,0.804,,0.0,,1.0,,,,,,,4115.12,20,10
5666,peripheral_location_flash,,,,,,,,1.004,0.0,,,,0.196,,,,,,,4115.924,20,10
5667,post_peripheral_fixation,,,,,,,,0.808,-0.196,,,,0.0,,,,,,,4116.12,20,10
5668,outcome,,,,,,,,0.0,,,,0.2,,,0.704,,,,,4116.928,20,10
5669,post_outcome_fixation,,,,,,,,-0.2,,,,0.0,,,0.504,0.904,,,,4117.128,20,10
5670,test_sentence_1,,,,,,,,,,,,,,,0.0,0.4,0.796,,,4117.632,20,10
5671,test_sentence_2,,,,,,,,,,,,,,,,0.0,0.396,0.796,,4118.032,20,10
5672,test_sentence_3,,,,,,,,,,,,,,,,,0.0,0.4,0.8,4118.428,20,10
5673,test_sentence_4,,,,,,,,,,,,,,0.804,,,,0.0,0.4,4118.828,20,10
5674,test_sentence_5,,,,,,,,,,,,,,0.404,,,,,0.0,4119.228,20,10
5675,response,,,,,,0.992,,,,,,,,0.0,,,,,,4119.632,20,10
5676,initial_fixation,0.5,,,,,0.0,,,,,,,,,,,,,,4120.624,21,10
5677,assignment_1_label,0.0,1.0,,,,,,,,,,,,,,,,,,4121.124,21,10
5678,assignment_1_shape,,0.0,,,,,1.0,,,,,,,,,,,,,4122.124,21,10
5679,inter_assignment_fixation,,,1.0,,,,0.0,,,,,,,,,,,,,4123.124,21,10
5680,assignment_2_label,,,0.0,1.0,,,,,,,,,,,,,,,,4124.124,21,10
5681,assignment_2_shape,,,,0.0,,,,,,1.0,,,,,,,,,,4125.124,21,10
5682,post_assignment_fixation,,,,,1.004,,,,,0.0,,,,,,,,,,4126.124,21,10
5683,central_location_flash,,,,,0.0,,,,,,1.0,,,,,,,,,4127.128,21,10
5684,post_central_fixation,,,,,,,,,0.8,,0.0,,1.0,,,,,,,4128.128,21,10
5685,peripheral_location_flash,,,,,,,,,0.0,,,,0.2,,,,,,,4128.928,21,10
5686,post_peripheral_fixation,,,,,,,,0.808,-0.2,,,1.0,0.0,,,,,,,4129.128,21,10
5687,outcome,,,,,,,,0.0,,,,0.192,,,0.692,,,,,4129.936,21,10
5688,post_outcome_fixation,,,,,,,,-0.192,,,,0.0,,,0.5,0.9,,,,4130.128,21,10
5689,test_sentence_1,,,,,,,,,,,,,,,0.0,0.4,0.8,,,4130.628,21,10
5690,test_sentence_2,,,,,,,,,,,,,,,,0.0,0.4,0.8,,4131.028,21,10
5691,test_sentence_3,,,,,,,,,,,,,,,,,0.0,0.4,0.8,4131.428,21,10
5692,test_sentence_4,,,,,,,,,,,,,,0.8,,,,0.0,0.4,4131.828,21,10
5693,test_sentence_5,,,,,,,,,,,,,,0.4,,,,,0.0,4132.228,21,10
5694,response,,,,,,0.692,,,,,,,,0.0,,,,,,4132.628,21,10
5695,initial_fixation,0.492,,,,,0.0,,,,,,,,,,,,,,4133.32,22,10
5696,assignment_1_label,0.0,1.0,,,,,,,,,,,,,,,,,,4133.812,22,10
5697,assignment_1_shape,,0.0,,,,,1.0,,,,,,,,,,,,,4134.812,22,10
5698,inter_assignment_fixation,,,,,,,0.0,,,,,,,,,,,,,4135.812,22,10
5699,assignment_2_label,,,0.0,1.0,,,,,,,,,,,,,,,,4136.82,22,10
5700,assignment_2_shape,,,,0.0,,,,,,1.004,,,,,,,,,,4137.82,22,10
5701,post_assignment_fixation,,,,,1.0,,,,,0.0,,,,,,,,,,4138.824,22,10
5702,central_location_flash,,,,,0.0,,,,,,1.0,,,,,,,,,4139.824,22,10
5703,post_central_fixation,,,,,,,,,0.8,,0.0,,1.0,,,,,,,4140.824,22,10
5704,peripheral_location_flash,,,,,,,,1.004,0.0,,,,0.2,,,,,,,4141.624,22,10
5705,post_peripheral_fixation,,,,,,,,0.804,-0.2,,,1.0,0.0,,,,,,,4141.824,22,10
5706,outcome,,,,,,,,0.0,,,,0.196,,,0.696,,,,,4142.628,22,10
5707,post_outcome_fixation,,,,,,,,-0.196,,,,0.0,,,0.5,0.9,,,,4142.824,22,10
5708,test_sentence_1,,,,,,,,,,,,,,,0.0,0.4,0.8,,,4143.324,22,10
5709,test_sentence_2,,,,,,,,,,,,,,,,0.0,0.4,0.804,,4143.724,22,10
5710,test_sentence_3,,,,,,,,,,,,,,,,,0.0,0.404,0.804,4144.124,22,10
5711,test_sentence_4,,,,,,,,,,,,,,0.796,,,,0.0,0.4,4144.528,22,10
5712,test_sentence_5,,,,,,,,,,,,,,0.396,,,,,0.0,4144.928,22,10
5713,response,,,,,,0.752,,,,,,,,0.0,,,,,,4145.324,22,10
5714,initial_fixation,,0.5,,,,0.0,,,,,,,,,,,,,,4146.076,23,10
5715,assignment_1_shape,1.0,0.0,,,,,,,,,,,,,,,,,,4146.576,23,10
5716,assignment_1_label,0.0,,,,,,1.0,,,,,,,,,,,,,4147.576,23,10
5717,inter_assignment_fixation,,,,1.004,,,0.0,,,,,,,,,,,,,4148.576,23,10
5718,assignment_2_shape,,,1.0,0.0,,,,,,,,,,,,,,,,4149.58,23,10
5719,assignment_2_label,,,0.0,,,,,,,1.0,,,,,,,,,,4150.58,23,10
5720,post_assignment_fixation,,,,,1.0,,,,,0.0,,,,,,,,,,4151.58,23,10
5721,central_location_flash,,,,,0.0,,,,,,1.0,,,,,,,,,4152.58,23,10
5722,post_central_fixation,,,,,,,,,0.8,,0.0,,1.0,,,,,,,4153.58,23,10
5723,peripheral_location_flash,,,,,,,,1.0,0.0,,,,0.2,,,,,,,4154.38,23,10
5724,post_peripheral_fixation,,,,,,,,0.8,-0.2,,,1.0,0.0,,,,,,,4154.58,23,10
5725,outcome,,,,,,,,0.0,,,,0.2,,,0.704,,,,,4155.38,23,10
5726,post_outcome_fixation,,,,,,,,-0.2,,,,0.0,,,0.504,0.9,,,,4155.58,23,10
5727,test_sentence_1,,,,,,,,,,,,,,,0.0,0.396,0.796,,,4156.084,23,10
5728,test_sentence_2,,,,,,,,,,,,,,,,0.0,0.4,0.8,,4156.48,23,10
5729,test_sentence_3,,,,,,,,,,,,,,,,,0.0,0.4,0.804,4156.88,23,10
5730,test_sentence_4,,,,,,,,,,,,,,0.804,,,,0.0,0.404,4157.28,23,10
5731,test_sentence_5,,,,,,,,,,,,,,0.4,,,,,0.0,4157.684,23,10
5732,response,,,,,,0.9,,,,,,,,0.0,,,,,,4158.084,23,10
5733,initial_fixation,0.5,,,,,0.0,,,,,,,,,,,,,,4158.984,24,10
5734,assignment_1_label,0.0,1.0,,,,,,,,,,,,,,,,,,4159.484,24,10
5735,assignment_1_shape,,0.0,,,,,1.0,,,,,,,,,,,,,4160.484,24,10
5736,inter_assignment_fixation,,,1.0,,,,0.0,,,,,,,,,,,,,4161.484,24,10
5737,assignment_2_label,,,0.0,1.0,,,,,,,,,,,,,,,,4162.484,24,10
5738,assignment_2_shape,,,,0.0,,,,,,1.0,,,,,,,,,,4163.484,24,10
5739,post_assignment_fixation,,,,,1.0,,,,,0.0,,,,,,,,,,4164.484,24,10
5740,central_location_flash,,,,,0.0,,,,,,1.0,,,,,,,,,4165.484,24,10
5741,post_central_fixation,,,,,,,,,0.804,,0.0,,1.0,,,,,,,4166.484,24,10
5742,peripheral_location_flash,,,,,,,,1.0,0.0,,,,0.196,,,,,,,4167.288,24,10
5743,post_peripheral_fixation,,,,,,,,0.804,-0.196,,,1.004,0.0,,,,,,,4167.484,24,10
5744,outcome,,,,,,,,0.0,,,,0.2,,,0.7,,,,,4168.288,24,10
5745,post_outcome_fixation,,,,,,,,-0.2,,,,0.0,,,0.5,0.9,,,,4168.488,24,10
5746,test_sentence_1,,,,,,,,,,,,,,,0.0,0.4,0.8,,,4168.988,24,10
5747,test_sentence_2,,,,,,,,,,,,,,,,0.0,0.4,0.8,,4169.388,24,10
5748,test_sentence_3,,,,,,,,,,,,,,,,,0.0,0.4,0.8,4169.788,24,10
5749,test_sentence_4,,,,,,,,,,,,,,0.8,,,,0.0,0.4,4170.188,24,10
5750,test_sentence_5,,,,,,,,,,,,,,0.4,,,,,0.0,4170.588,24,10
5751,response,,,,,,,,,,,,,,0.0,,,,,,4170.988,24,10
5752,initial_fixation,,0.5,,,,0.0,,,,,,,,,,,,,,4172.048,25,10
5753,assignment_1_shape,1.0,0.0,,,,,,,,,,,,,,,,,,4172.548,25,10
5754,assignment_1_label,0.0,,,,,,1.0,,,,,,,,,,,,,4173.548,25,10
5755,inter_assignment_fixation,,,,1.0,,,0.0,,,,,,,,,,,,,4174.548,25,10
5756,assignment_2_shape,,,1.0,0.0,,,,,,,,,,,,,,,,4175.548,25,10
5757,assignment_2_label,,,0.0,,,,,,,1.0,,,,,,,,,,4176.548,25,10
5758,post_assignment_fixation,,,,,1.004,,,,,0.0,,,,,,,,,,4177.548,25,10
5759,central_location_flash,,,,,0.0,,,,,,0.996,,,,,,,,,4178.552,25,10
5760,post_central_fixation,,,,,,,,,0.804,,0.0,,1.004,,,,,,,4179.548,25,10
5761,peripheral_location_flash,,,,,,,,1.0,0.0,,,,0.2,,,,,,,4180.352,25,10
5762,post_peripheral_fixation,,,,,,,,0.8,-0.2,,,1.0,0.0,,,,,,,4180.552,25,10
5763,outcome,,,,,,,,0.0,,,,0.2,,,0.7,,,,,4181.352,25,10
5764,post_outcome_fixation,,,,,,,,-0.2,,,,0.0,,,0.5,0.9,,,,4181.552,25,10
5765,test_sentence_1,,,,,,,,,,,,,,,0.0,0.4,0.8,,,4182.052,25,10
